time,open,high,low,close,volume
2025-02-20 20:42:00+00:00,1.04976,1.04981,1.04972,1.0498,48
2025-02-20 20:43:00+00:00,1.04981,1.04981,1.04976,1.04976,21
2025-02-20 20:44:00+00:00,1.04976,1.04988,1.04976,1.04988,46
2025-02-20 20:45:00+00:00,1.04988,1.04998,1.04988,1.04998,59
2025-02-20 20:46:00+00:00,1.04998,1.05002,1.04996,1.05,33
2025-02-20 20:47:00+00:00,1.05,1.05014,1.04996,1.05014,83
2025-02-20 20:48:00+00:00,1.05013,1.05016,1.05012,1.05012,57
2025-02-20 20:49:00+00:00,1.05012,1.05024,1.05012,1.05018,41
2025-02-20 20:50:00+00:00,1.0502,1.05026,1.05018,1.05026,81
2025-02-20 20:51:00+00:00,1.05026,1.05032,1.05023,1.0503,69
2025-02-20 20:52:00+00:00,1.0503,1.05031,1.05024,1.05026,76
2025-02-20 20:53:00+00:00,1.05026,1.05027,1.05016,1.05016,66
2025-02-20 20:54:00+00:00,1.05016,1.05022,1.05008,1.05022,88
2025-02-20 20:55:00+00:00,1.05022,1.05027,1.05022,1.05026,87
2025-02-20 20:56:00+00:00,1.05026,1.05027,1.0502,1.05022,89
2025-02-20 20:57:00+00:00,1.05021,1.05024,1.05015,1.05016,57
2025-02-20 20:58:00+00:00,1.05016,1.05024,1.05012,1.05024,116
2025-02-20 20:59:00+00:00,1.05023,1.05032,1.05023,1.05029,112
2025-02-20 21:00:00+00:00,1.05028,1.05028,1.05021,1.05023,52
2025-02-20 21:01:00+00:00,1.05024,1.05026,1.05022,1.05026,28
2025-02-20 21:02:00+00:00,1.05026,1.0503,1.05026,1.05026,61
2025-02-20 21:03:00+00:00,1.05026,1.05032,1.05026,1.05032,23
2025-02-20 21:04:00+00:00,1.05032,1.05035,1.05032,1.05032,23
2025-02-20 21:05:00+00:00,1.05032,1.05032,1.05028,1.05028,20
2025-02-20 21:06:00+00:00,1.05027,1.0503,1.05027,1.05029,9
2025-02-20 21:07:00+00:00,1.0503,1.05034,1.05028,1.05028,17
2025-02-20 21:08:00+00:00,1.05026,1.05027,1.05022,1.05022,9
2025-02-20 21:09:00+00:00,1.05022,1.05022,1.0502,1.0502,7
2025-02-20 21:10:00+00:00,1.0502,1.05024,1.05011,1.05011,32
2025-02-20 21:11:00+00:00,1.0501,1.05011,1.05008,1.0501,17
2025-02-20 21:12:00+00:00,1.0501,1.05012,1.05008,1.05012,13
2025-02-20 21:13:00+00:00,1.05011,1.05014,1.05011,1.05012,29
2025-02-20 21:14:00+00:00,1.05012,1.05014,1.05009,1.0501,48
2025-02-20 21:15:00+00:00,1.0501,1.0501,1.05008,1.05009,10
2025-02-20 21:16:00+00:00,1.05006,1.05006,1.05005,1.05005,6
2025-02-20 21:17:00+00:00,1.05004,1.05013,1.05004,1.05008,33
2025-02-20 21:18:00+00:00,1.05009,1.05012,1.05009,1.05009,13
2025-02-20 21:19:00+00:00,1.05013,1.05015,1.05013,1.05014,23
2025-02-20 21:20:00+00:00,1.05015,1.0502,1.05015,1.0502,12
2025-02-20 21:21:00+00:00,1.0502,1.05024,1.0502,1.05024,12
2025-02-20 21:22:00+00:00,1.05023,1.05024,1.05022,1.05023,11
2025-02-20 21:23:00+00:00,1.05022,1.05022,1.0502,1.0502,14
2025-02-20 21:24:00+00:00,1.05019,1.05021,1.05019,1.0502,14
2025-02-20 21:25:00+00:00,1.0502,1.0502,1.05018,1.0502,23
2025-02-20 21:26:00+00:00,1.05024,1.05034,1.05024,1.05033,24
2025-02-20 21:27:00+00:00,1.05031,1.05031,1.0502,1.05024,37
2025-02-20 21:28:00+00:00,1.05024,1.05024,1.0502,1.0502,12
2025-02-20 21:29:00+00:00,1.0502,1.05029,1.0502,1.05028,34
2025-02-20 21:30:00+00:00,1.05029,1.05029,1.05022,1.05022,14
2025-02-20 21:31:00+00:00,1.05024,1.0503,1.05024,1.05028,14
2025-02-20 21:32:00+00:00,1.05028,1.05033,1.05028,1.0503,12
2025-02-20 21:33:00+00:00,1.0503,1.0503,1.05024,1.05024,12
2025-02-20 21:34:00+00:00,1.05026,1.05027,1.05025,1.05026,6
2025-02-20 21:35:00+00:00,1.05026,1.05032,1.05026,1.0503,15
2025-02-20 21:36:00+00:00,1.05031,1.05031,1.05029,1.05029,5
2025-02-20 21:37:00+00:00,1.0503,1.0503,1.05024,1.05024,14
2025-02-20 21:38:00+00:00,1.05022,1.05024,1.0502,1.0502,12
2025-02-20 21:39:00+00:00,1.0502,1.05021,1.0501,1.05013,25
2025-02-20 21:40:00+00:00,1.05013,1.05015,1.05009,1.05012,26
2025-02-20 21:41:00+00:00,1.05012,1.05016,1.05012,1.05014,24
2025-02-20 21:42:00+00:00,1.05016,1.05018,1.05016,1.05018,8
2025-02-20 21:43:00+00:00,1.05018,1.0502,1.05018,1.05019,13
2025-02-20 21:44:00+00:00,1.0502,1.05023,1.05019,1.05023,13
2025-02-20 21:45:00+00:00,1.05024,1.05024,1.0502,1.0502,33
2025-02-20 21:46:00+00:00,1.05018,1.0502,1.05016,1.0502,13
2025-02-20 21:47:00+00:00,1.05019,1.05022,1.05019,1.0502,15
2025-02-20 21:48:00+00:00,1.0502,1.05024,1.0502,1.05023,21
2025-02-20 21:49:00+00:00,1.05024,1.05024,1.0502,1.0502,25
2025-02-20 21:50:00+00:00,1.05019,1.0502,1.05019,1.0502,2
2025-02-20 21:51:00+00:00,1.05019,1.0502,1.05019,1.0502,10
2025-02-20 21:52:00+00:00,1.05019,1.0502,1.05014,1.05014,10
2025-02-20 21:53:00+00:00,1.05016,1.05016,1.05013,1.05014,9
2025-02-20 21:54:00+00:00,1.05014,1.05014,1.05006,1.0501,29
2025-02-20 21:55:00+00:00,1.0501,1.0501,1.05004,1.05004,34
2025-02-20 21:56:00+00:00,1.05004,1.05009,1.05004,1.05009,17
2025-02-20 21:57:00+00:00,1.05011,1.05014,1.0501,1.05014,13
2025-02-20 21:58:00+00:00,1.05015,1.05017,1.05013,1.05016,19
2025-02-20 21:59:00+00:00,1.05015,1.05016,1.05014,1.05014,3
2025-02-20 22:04:00+00:00,1.04976,1.04976,1.04976,1.04976,1
2025-02-20 22:05:00+00:00,1.04981,1.05006,1.04981,1.05,28
2025-02-20 22:06:00+00:00,1.0499,1.05003,1.0499,1.05,7
2025-02-20 22:07:00+00:00,1.05003,1.05004,1.04984,1.04984,8
2025-02-20 22:08:00+00:00,1.04988,1.05002,1.04982,1.05002,13
2025-02-20 22:09:00+00:00,1.05001,1.05001,1.04987,1.04987,2
2025-02-20 22:10:00+00:00,1.04983,1.04987,1.04983,1.04986,4
2025-02-20 22:11:00+00:00,1.04991,1.04994,1.0499,1.04994,12
2025-02-20 22:12:00+00:00,1.04999,1.04999,1.04993,1.04996,16
2025-02-20 22:13:00+00:00,1.04998,1.05,1.04986,1.04993,16
2025-02-20 22:14:00+00:00,1.0499,1.04994,1.0499,1.0499,15
2025-02-20 22:15:00+00:00,1.04992,1.04998,1.0499,1.04994,16
2025-02-20 22:16:00+00:00,1.04996,1.04996,1.0499,1.04994,20
2025-02-20 22:17:00+00:00,1.04995,1.04995,1.04992,1.04994,10
2025-02-20 22:18:00+00:00,1.04994,1.04996,1.04988,1.04988,18
2025-02-20 22:19:00+00:00,1.04989,1.0499,1.04984,1.04985,11
2025-02-20 22:20:00+00:00,1.04986,1.04986,1.04983,1.04984,9
2025-02-20 22:22:00+00:00,1.04984,1.04988,1.04984,1.04985,14
2025-02-20 22:23:00+00:00,1.04988,1.0499,1.04986,1.0499,23
2025-02-20 22:24:00+00:00,1.04991,1.04991,1.0499,1.0499,2
2025-02-20 22:25:00+00:00,1.04988,1.04994,1.04988,1.04994,19
2025-02-20 22:26:00+00:00,1.04995,1.04996,1.04988,1.04993,28
2025-02-20 22:27:00+00:00,1.04989,1.04993,1.04987,1.04989,22
2025-02-20 22:28:00+00:00,1.04993,1.04994,1.04984,1.04984,27
2025-02-20 22:29:00+00:00,1.04988,1.04988,1.04982,1.04982,24
2025-02-20 22:30:00+00:00,1.04982,1.04983,1.04976,1.04979,24
2025-02-20 22:31:00+00:00,1.04981,1.04984,1.04976,1.04976,17
2025-02-20 22:32:00+00:00,1.04976,1.04978,1.04972,1.04972,26
2025-02-20 22:33:00+00:00,1.04973,1.04978,1.04972,1.04978,12
2025-02-20 22:34:00+00:00,1.04973,1.04982,1.04973,1.0498,36
2025-02-20 22:35:00+00:00,1.0498,1.04984,1.04978,1.04984,192
2025-02-20 22:36:00+00:00,1.04982,1.04984,1.04978,1.04982,54
2025-02-20 22:37:00+00:00,1.04982,1.04986,1.0498,1.04986,31
2025-02-20 22:38:00+00:00,1.04982,1.04986,1.04981,1.04981,75
2025-02-20 22:39:00+00:00,1.04985,1.04986,1.04979,1.0498,48
2025-02-20 22:40:00+00:00,1.04978,1.04987,1.04978,1.04987,25
2025-02-20 22:41:00+00:00,1.04988,1.0499,1.04986,1.0499,16
2025-02-20 22:42:00+00:00,1.04988,1.04989,1.04987,1.04988,30
2025-02-20 22:43:00+00:00,1.04988,1.0499,1.04986,1.04988,22
2025-02-20 22:44:00+00:00,1.04988,1.04988,1.04977,1.04982,34
2025-02-20 22:45:00+00:00,1.04984,1.04987,1.04982,1.04986,22
2025-02-20 22:46:00+00:00,1.04986,1.04988,1.04984,1.04986,27
2025-02-20 22:47:00+00:00,1.04986,1.04986,1.0498,1.04982,29
2025-02-20 22:48:00+00:00,1.04981,1.04985,1.0498,1.0498,57
2025-02-20 22:49:00+00:00,1.04981,1.04982,1.0498,1.04981,4
2025-02-20 22:50:00+00:00,1.04981,1.04985,1.04981,1.04984,5
2025-02-20 22:51:00+00:00,1.04983,1.04986,1.0498,1.04984,41
2025-02-20 22:52:00+00:00,1.04982,1.04982,1.04979,1.0498,17
2025-02-20 22:53:00+00:00,1.04981,1.04984,1.04978,1.0498,39
2025-02-20 22:54:00+00:00,1.0498,1.04982,1.0498,1.04981,19
2025-02-20 22:55:00+00:00,1.04981,1.04982,1.04974,1.04978,49
2025-02-20 22:56:00+00:00,1.04978,1.04982,1.04976,1.04981,57
2025-02-20 22:57:00+00:00,1.0498,1.04985,1.04979,1.04983,62
2025-02-20 22:58:00+00:00,1.04984,1.04984,1.04978,1.04979,60
2025-02-20 22:59:00+00:00,1.04982,1.04984,1.04977,1.0498,70
2025-02-20 23:00:00+00:00,1.04976,1.05008,1.04974,1.05006,130
2025-02-20 23:01:00+00:00,1.05008,1.05016,1.05004,1.05014,51
2025-02-20 23:02:00+00:00,1.05014,1.05016,1.05012,1.05015,21
2025-02-20 23:03:00+00:00,1.05016,1.05016,1.05016,1.05016,1
2025-02-20 23:04:00+00:00,1.05016,1.05028,1.05016,1.05028,41
2025-02-20 23:05:00+00:00,1.05028,1.05029,1.05026,1.05026,15
2025-02-20 23:06:00+00:00,1.05026,1.0503,1.05026,1.05028,11
2025-02-20 23:07:00+00:00,1.05028,1.05029,1.05028,1.05029,2
2025-02-20 23:08:00+00:00,1.05028,1.0503,1.05027,1.0503,11
2025-02-20 23:09:00+00:00,1.05032,1.05035,1.05032,1.05035,11
2025-02-20 23:10:00+00:00,1.05037,1.05045,1.05036,1.05042,29
2025-02-20 23:11:00+00:00,1.0504,1.05044,1.0504,1.05042,31
2025-02-20 23:12:00+00:00,1.05041,1.05042,1.05038,1.05042,28
2025-02-20 23:13:00+00:00,1.05042,1.05046,1.05042,1.05046,17
2025-02-20 23:14:00+00:00,1.05046,1.05048,1.05044,1.05045,7
2025-02-20 23:15:00+00:00,1.05046,1.05046,1.05038,1.05038,21
2025-02-20 23:16:00+00:00,1.0504,1.0504,1.05032,1.05032,19
2025-02-20 23:17:00+00:00,1.05034,1.05034,1.05028,1.05029,18
2025-02-20 23:18:00+00:00,1.05031,1.05032,1.05028,1.0503,14
2025-02-20 23:19:00+00:00,1.0503,1.05032,1.0503,1.05032,31
2025-02-20 23:20:00+00:00,1.05034,1.05036,1.05034,1.05036,3
2025-02-20 23:21:00+00:00,1.05034,1.05036,1.05033,1.05034,22
2025-02-20 23:22:00+00:00,1.05035,1.0504,1.05034,1.0504,13
2025-02-20 23:23:00+00:00,1.05042,1.05042,1.0504,1.0504,5
2025-02-20 23:24:00+00:00,1.05041,1.05046,1.05041,1.05042,25
2025-02-20 23:25:00+00:00,1.05043,1.05048,1.05042,1.05046,47
2025-02-20 23:26:00+00:00,1.05046,1.05046,1.0504,1.05041,5
2025-02-20 23:27:00+00:00,1.05042,1.05042,1.05042,1.05042,1
2025-02-20 23:28:00+00:00,1.0504,1.05046,1.0504,1.05046,14
2025-02-20 23:29:00+00:00,1.05045,1.05046,1.05042,1.05042,16
2025-02-20 23:30:00+00:00,1.05042,1.05059,1.05029,1.0503,77
2025-02-20 23:31:00+00:00,1.05029,1.05029,1.05014,1.05015,60
2025-02-20 23:32:00+00:00,1.05014,1.05014,1.05012,1.05014,18
2025-02-20 23:33:00+00:00,1.05016,1.05022,1.05016,1.05022,51
2025-02-20 23:34:00+00:00,1.05022,1.05022,1.05018,1.0502,46
2025-02-20 23:35:00+00:00,1.05022,1.05024,1.05018,1.05018,45
2025-02-20 23:36:00+00:00,1.05017,1.05018,1.0501,1.0501,15
2025-02-20 23:37:00+00:00,1.05011,1.05012,1.0501,1.05011,20
2025-02-20 23:38:00+00:00,1.0501,1.05012,1.05008,1.05009,49
2025-02-20 23:39:00+00:00,1.05008,1.05009,1.05006,1.05009,27
2025-02-20 23:40:00+00:00,1.05008,1.05019,1.05008,1.05019,49
2025-02-20 23:41:00+00:00,1.05018,1.05022,1.05018,1.05022,40
2025-02-20 23:42:00+00:00,1.05022,1.05022,1.05016,1.05018,56
2025-02-20 23:43:00+00:00,1.05018,1.05031,1.05018,1.05031,44
2025-02-20 23:44:00+00:00,1.0503,1.05036,1.0503,1.05034,46
2025-02-20 23:45:00+00:00,1.05032,1.05033,1.05025,1.05026,25
2025-02-20 23:46:00+00:00,1.05026,1.0503,1.05024,1.05026,38
2025-02-20 23:47:00+00:00,1.05026,1.05032,1.05026,1.0503,37
2025-02-20 23:48:00+00:00,1.05029,1.05031,1.05026,1.05028,40
2025-02-20 23:49:00+00:00,1.05028,1.05028,1.0502,1.0502,64
2025-02-20 23:50:00+00:00,1.05018,1.05019,1.05016,1.05016,28
2025-02-20 23:51:00+00:00,1.05015,1.05018,1.0501,1.0501,32
2025-02-20 23:52:00+00:00,1.05011,1.05011,1.05006,1.05006,10
2025-02-20 23:53:00+00:00,1.05005,1.05008,1.05005,1.05008,19
2025-02-20 23:54:00+00:00,1.05006,1.05009,1.05006,1.05006,28
2025-02-20 23:55:00+00:00,1.05007,1.05007,1.05,1.05,16
2025-02-20 23:56:00+00:00,1.05001,1.05002,1.05,1.05002,13
2025-02-20 23:57:00+00:00,1.05005,1.05005,1.05,1.05002,21
2025-02-20 23:58:00+00:00,1.05001,1.05004,1.05,1.05004,32
2025-02-20 23:59:00+00:00,1.05004,1.05006,1.05004,1.05004,16
2025-02-21 00:00:00+00:00,1.05002,1.05003,1.0499,1.04992,63
2025-02-21 00:01:00+00:00,1.04992,1.05001,1.04983,1.0499,94
2025-02-21 00:02:00+00:00,1.0499,1.0499,1.04979,1.0498,78
2025-02-21 00:03:00+00:00,1.0498,1.04981,1.04972,1.04972,34
2025-02-21 00:04:00+00:00,1.04972,1.04978,1.04972,1.04976,40
2025-02-21 00:05:00+00:00,1.04976,1.04976,1.04972,1.04973,48
2025-02-21 00:06:00+00:00,1.04974,1.04996,1.0497,1.04995,96
2025-02-21 00:07:00+00:00,1.04994,1.04994,1.04982,1.04985,68
2025-02-21 00:08:00+00:00,1.04984,1.04986,1.04981,1.04984,44
2025-02-21 00:09:00+00:00,1.04982,1.04986,1.04982,1.04982,44
2025-02-21 00:10:00+00:00,1.04982,1.04982,1.0497,1.04972,57
2025-02-21 00:11:00+00:00,1.04972,1.04982,1.0497,1.04981,41
2025-02-21 00:12:00+00:00,1.0498,1.04986,1.0498,1.04986,46
2025-02-21 00:13:00+00:00,1.04986,1.04986,1.04984,1.04986,49
2025-02-21 00:14:00+00:00,1.04986,1.0499,1.04985,1.04985,35
2025-02-21 00:15:00+00:00,1.04986,1.0499,1.04976,1.04978,69
2025-02-21 00:16:00+00:00,1.04979,1.04981,1.04974,1.04975,24
2025-02-21 00:17:00+00:00,1.04976,1.04976,1.04971,1.04976,39
2025-02-21 00:18:00+00:00,1.04974,1.04974,1.04966,1.04966,57
2025-02-21 00:19:00+00:00,1.04966,1.04968,1.0496,1.04964,53
2025-02-21 00:20:00+00:00,1.04962,1.04975,1.04961,1.04971,44
2025-02-21 00:21:00+00:00,1.0497,1.04972,1.04966,1.04968,56
2025-02-21 00:22:00+00:00,1.04968,1.04968,1.04961,1.04961,47
2025-02-21 00:23:00+00:00,1.0496,1.0496,1.04944,1.04946,48
2025-02-21 00:24:00+00:00,1.04945,1.0495,1.04945,1.04946,41
2025-02-21 00:25:00+00:00,1.04946,1.04949,1.04942,1.04944,24
2025-02-21 00:26:00+00:00,1.04945,1.04945,1.0494,1.0494,30
2025-02-21 00:27:00+00:00,1.04939,1.0494,1.04934,1.04935,58
2025-02-21 00:28:00+00:00,1.04934,1.04936,1.04929,1.04929,43
2025-02-21 00:29:00+00:00,1.0493,1.0494,1.04929,1.04938,53
2025-02-21 00:30:00+00:00,1.04936,1.04938,1.04932,1.04934,61
2025-02-21 00:31:00+00:00,1.04937,1.04948,1.04937,1.04948,34
2025-02-21 00:32:00+00:00,1.04948,1.04948,1.04936,1.0494,69
2025-02-21 00:33:00+00:00,1.0494,1.0494,1.04932,1.04937,51
2025-02-21 00:34:00+00:00,1.04936,1.04938,1.04933,1.04933,42
2025-02-21 00:35:00+00:00,1.04935,1.04935,1.04925,1.04926,51
2025-02-21 00:36:00+00:00,1.04925,1.04935,1.04924,1.04931,55
2025-02-21 00:37:00+00:00,1.04928,1.04929,1.04917,1.0492,66
2025-02-21 00:38:00+00:00,1.04923,1.04924,1.04916,1.04919,41
2025-02-21 00:39:00+00:00,1.04918,1.04919,1.04915,1.04918,36
2025-02-21 00:40:00+00:00,1.04918,1.04923,1.04911,1.04916,70
2025-02-21 00:41:00+00:00,1.04914,1.04917,1.04909,1.04915,46
2025-02-21 00:42:00+00:00,1.04912,1.04913,1.04903,1.04905,47
2025-02-21 00:43:00+00:00,1.04904,1.04904,1.04898,1.04899,45
2025-02-21 00:44:00+00:00,1.049,1.04902,1.04894,1.04895,31
2025-02-21 00:45:00+00:00,1.04896,1.04914,1.04894,1.04914,64
2025-02-21 00:46:00+00:00,1.04914,1.04915,1.04899,1.049,48
2025-02-21 00:47:00+00:00,1.049,1.04905,1.04898,1.04898,28
2025-02-21 00:48:00+00:00,1.04899,1.04903,1.04892,1.049,73
2025-02-21 00:49:00+00:00,1.04901,1.04914,1.049,1.04912,67
2025-02-21 00:50:00+00:00,1.04911,1.04912,1.04898,1.049,64
2025-02-21 00:51:00+00:00,1.04898,1.04904,1.04896,1.049,95
2025-02-21 00:52:00+00:00,1.04899,1.04906,1.04899,1.049,59
2025-02-21 00:53:00+00:00,1.049,1.049,1.04896,1.04898,50
2025-02-21 00:54:00+00:00,1.04899,1.049,1.04893,1.04895,99
2025-02-21 00:55:00+00:00,1.04896,1.04912,1.04896,1.04912,71
2025-02-21 00:56:00+00:00,1.04911,1.04914,1.04906,1.04906,76
2025-02-21 00:57:00+00:00,1.04905,1.04907,1.04905,1.04906,26
2025-02-21 00:58:00+00:00,1.04906,1.04907,1.04905,1.04906,37
2025-02-21 00:59:00+00:00,1.04906,1.04912,1.049,1.04902,48
2025-02-21 01:00:00+00:00,1.04902,1.04906,1.0489,1.04904,182
2025-02-21 01:01:00+00:00,1.04905,1.0491,1.04899,1.04904,93
2025-02-21 01:02:00+00:00,1.04904,1.04912,1.04904,1.04912,123
2025-02-21 01:03:00+00:00,1.04912,1.04914,1.04904,1.0491,96
2025-02-21 01:04:00+00:00,1.04909,1.04916,1.04902,1.04902,110
2025-02-21 01:05:00+00:00,1.04904,1.04906,1.04895,1.04895,89
2025-02-21 01:06:00+00:00,1.04894,1.04897,1.04894,1.04896,86
2025-02-21 01:07:00+00:00,1.04893,1.04893,1.04883,1.04888,83
2025-02-21 01:08:00+00:00,1.04888,1.04898,1.04888,1.04898,91
2025-02-21 01:09:00+00:00,1.04898,1.04902,1.04892,1.049,72
2025-02-21 01:10:00+00:00,1.049,1.04902,1.04888,1.0489,48
2025-02-21 01:11:00+00:00,1.04888,1.04898,1.04888,1.04898,74
2025-02-21 01:12:00+00:00,1.04898,1.04907,1.04897,1.04901,72
2025-02-21 01:13:00+00:00,1.04902,1.0491,1.04902,1.04904,69
2025-02-21 01:14:00+00:00,1.04904,1.04904,1.049,1.04904,67
2025-02-21 01:15:00+00:00,1.04905,1.04913,1.04904,1.04908,70
2025-02-21 01:16:00+00:00,1.04908,1.04926,1.04906,1.04921,97
2025-02-21 01:17:00+00:00,1.0492,1.04928,1.04917,1.04926,57
2025-02-21 01:18:00+00:00,1.04926,1.0493,1.0492,1.04924,76
2025-02-21 01:19:00+00:00,1.04923,1.04934,1.04923,1.04926,89
2025-02-21 01:20:00+00:00,1.04926,1.04928,1.04919,1.0492,48
2025-02-21 01:21:00+00:00,1.04919,1.0492,1.04913,1.04914,57
2025-02-21 01:22:00+00:00,1.04914,1.04922,1.04898,1.04899,83
2025-02-21 01:23:00+00:00,1.049,1.04916,1.04899,1.04904,73
2025-02-21 01:24:00+00:00,1.04904,1.04911,1.04903,1.04907,75
2025-02-21 01:25:00+00:00,1.04908,1.04908,1.04897,1.04904,80
2025-02-21 01:26:00+00:00,1.04904,1.04904,1.04899,1.04904,61
2025-02-21 01:27:00+00:00,1.04904,1.04904,1.04873,1.0488,158
2025-02-21 01:28:00+00:00,1.0488,1.04882,1.04874,1.04874,121
2025-02-21 01:29:00+00:00,1.04875,1.0488,1.04868,1.04879,87
2025-02-21 01:30:00+00:00,1.0488,1.04888,1.04868,1.04868,133
2025-02-21 01:31:00+00:00,1.04868,1.04878,1.04868,1.04874,121
2025-02-21 01:32:00+00:00,1.04876,1.04884,1.04871,1.04878,118
2025-02-21 01:33:00+00:00,1.04875,1.04888,1.04868,1.04868,127
2025-02-21 01:34:00+00:00,1.04866,1.04871,1.04866,1.04868,66
2025-02-21 01:35:00+00:00,1.04869,1.04877,1.04866,1.04874,55
2025-02-21 01:36:00+00:00,1.04874,1.04874,1.04868,1.04868,55
2025-02-21 01:37:00+00:00,1.04869,1.04869,1.0486,1.04864,57
2025-02-21 01:38:00+00:00,1.04865,1.04867,1.04858,1.04864,115
2025-02-21 01:39:00+00:00,1.04863,1.04865,1.04858,1.0486,74
2025-02-21 01:40:00+00:00,1.04861,1.04863,1.04852,1.04854,82
2025-02-21 01:41:00+00:00,1.04853,1.04856,1.04853,1.04856,35
2025-02-21 01:42:00+00:00,1.04855,1.04858,1.04849,1.0485,64
2025-02-21 01:43:00+00:00,1.0485,1.04864,1.04845,1.04862,87
2025-02-21 01:44:00+00:00,1.04862,1.0487,1.0486,1.04861,120
2025-02-21 01:45:00+00:00,1.04862,1.04876,1.0486,1.04861,108
2025-02-21 01:46:00+00:00,1.0486,1.04874,1.04859,1.04872,78
2025-02-21 01:47:00+00:00,1.04872,1.04872,1.04856,1.04856,30
2025-02-21 01:48:00+00:00,1.04855,1.04868,1.04854,1.04868,24
2025-02-21 01:49:00+00:00,1.0487,1.0487,1.04854,1.04864,91
2025-02-21 01:50:00+00:00,1.04866,1.04874,1.04865,1.04874,56
2025-02-21 01:51:00+00:00,1.04875,1.04878,1.04868,1.04874,82
2025-02-21 01:52:00+00:00,1.04874,1.0488,1.04874,1.04878,88
2025-02-21 01:53:00+00:00,1.04877,1.04884,1.04876,1.04883,103
2025-02-21 01:54:00+00:00,1.04882,1.04886,1.0488,1.04882,54
2025-02-21 01:55:00+00:00,1.04883,1.04884,1.04871,1.04874,68
2025-02-21 01:56:00+00:00,1.04876,1.04885,1.04876,1.04885,93
2025-02-21 01:57:00+00:00,1.04883,1.04886,1.04871,1.04871,128
2025-02-21 01:58:00+00:00,1.04872,1.04876,1.04867,1.04874,86
2025-02-21 01:59:00+00:00,1.04873,1.04876,1.04868,1.04868,117
2025-02-21 02:00:00+00:00,1.04869,1.04876,1.04866,1.04876,70
2025-02-21 02:01:00+00:00,1.04876,1.04877,1.04864,1.04868,57
2025-02-21 02:02:00+00:00,1.04868,1.04886,1.04868,1.04886,85
2025-02-21 02:03:00+00:00,1.04886,1.04891,1.04882,1.04891,54
2025-02-21 02:04:00+00:00,1.04891,1.04894,1.04886,1.04894,53
2025-02-21 02:05:00+00:00,1.04894,1.04896,1.04886,1.0489,92
2025-02-21 02:06:00+00:00,1.0489,1.04898,1.04889,1.04896,65
2025-02-21 02:07:00+00:00,1.04896,1.04907,1.04892,1.04905,56
2025-02-21 02:08:00+00:00,1.04902,1.04906,1.04902,1.04906,36
2025-02-21 02:09:00+00:00,1.04906,1.0492,1.04904,1.0492,58
2025-02-21 02:10:00+00:00,1.0492,1.04934,1.0492,1.04934,102
2025-02-21 02:11:00+00:00,1.04934,1.04939,1.04926,1.04938,91
2025-02-21 02:12:00+00:00,1.04939,1.04946,1.04937,1.04946,50
2025-02-21 02:13:00+00:00,1.04946,1.04959,1.04946,1.04949,129
2025-02-21 02:14:00+00:00,1.0495,1.04966,1.04948,1.04962,84
2025-02-21 02:15:00+00:00,1.04962,1.04966,1.0495,1.04965,117
2025-02-21 02:16:00+00:00,1.04966,1.04966,1.04956,1.0496,69
2025-02-21 02:17:00+00:00,1.04961,1.04978,1.04961,1.04978,89
2025-02-21 02:18:00+00:00,1.04977,1.04986,1.04976,1.04981,121
2025-02-21 02:19:00+00:00,1.04982,1.04996,1.04982,1.04992,84
2025-02-21 02:20:00+00:00,1.04992,1.04992,1.04968,1.04974,97
2025-02-21 02:21:00+00:00,1.04975,1.04979,1.04966,1.04967,59
2025-02-21 02:22:00+00:00,1.04966,1.04972,1.04964,1.04966,30
2025-02-21 02:23:00+00:00,1.04969,1.04983,1.04968,1.04974,100
2025-02-21 02:24:00+00:00,1.04975,1.0498,1.04972,1.04979,75
2025-02-21 02:25:00+00:00,1.04978,1.04982,1.04973,1.04982,41
2025-02-21 02:26:00+00:00,1.04982,1.04987,1.04976,1.04984,76
2025-02-21 02:27:00+00:00,1.04984,1.04984,1.04962,1.04965,90
2025-02-21 02:28:00+00:00,1.04966,1.04968,1.04956,1.04958,100
2025-02-21 02:29:00+00:00,1.04959,1.0496,1.04939,1.0494,153
2025-02-21 02:30:00+00:00,1.0494,1.04958,1.0493,1.04954,149
2025-02-21 02:31:00+00:00,1.04952,1.04953,1.04944,1.04945,116
2025-02-21 02:32:00+00:00,1.04946,1.04953,1.04932,1.04935,138
2025-02-21 02:33:00+00:00,1.04934,1.04951,1.04932,1.04945,122
2025-02-21 02:34:00+00:00,1.04946,1.04952,1.04943,1.0495,82
2025-02-21 02:35:00+00:00,1.0495,1.04961,1.04941,1.04958,78
2025-02-21 02:36:00+00:00,1.04958,1.04966,1.04956,1.04964,114
2025-02-21 02:37:00+00:00,1.04965,1.04966,1.04958,1.04961,96
2025-02-21 02:38:00+00:00,1.04958,1.04963,1.04946,1.04962,130
2025-02-21 02:39:00+00:00,1.04962,1.04968,1.04961,1.04962,68
2025-02-21 02:40:00+00:00,1.04963,1.04982,1.04963,1.04977,94
2025-02-21 02:41:00+00:00,1.04977,1.04981,1.04971,1.04976,77
2025-02-21 02:42:00+00:00,1.04975,1.04976,1.04964,1.04966,84
2025-02-21 02:43:00+00:00,1.04967,1.0497,1.0496,1.04966,63
2025-02-21 02:44:00+00:00,1.04968,1.04975,1.04964,1.04967,104
2025-02-21 02:45:00+00:00,1.04968,1.04981,1.04967,1.0498,90
